name,price,delivery_time,product_url
Natureland Organics Sunflower Oil 1 Ltr - Cold P…,₹350.00,4.2,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzM0ODU1NjY3MDQ3MzE1OjE3NTAyNDEwMjk6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjIwMDc3NjMzODI1OTA4OjM6Mzo6&url=%2FNatureland-Organics-Sunflower-LTR-Pressed%2Fdp%2FB07B9VMHB8%3Fpsc%3D1%26pd_rd_w%3DJ01G0%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3DCDS18GCSBKPBC22FST7D%26pd_rd_wg%3DDcdFN%26pd_rd_r%3Ddda5d710-ecf1-4d7f-bf06-5ae024692697%26pd_rd_i%3DB07B9VMHB8%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_11_sp_d50_i
Conscious Food Cold Pressed Sunflower Oil | 1 li…,₹380.00,4.1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzM0ODU1NjY3MDQ3MzE1OjE3NTAyNDEwMjk6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjIwMDQxODY1NzIzNzk4OjQ6NDo6&url=%2FConscious-Food-Sunflower-Antioxidants-Delicious%2Fdp%2FB09G74FX83%3Fpsc%3D1%26pd_rd_w%3DJ01G0%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3DCDS18GCSBKPBC22FST7D%26pd_rd_wg%3DDcdFN%26pd_rd_r%3Ddda5d710-ecf1-4d7f-bf06-5ae024692697%26pd_rd_i%3DB09G74FX83%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_12_sp_d40_i
Pure & Sure Organic Cold Pressed Sunflower Oil | Su…,₹359.00,4.3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzM0ODU1NjY3MDQ3MzE1OjE3NTAyNDEwMjk6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjIwMDQwNDYyODU2NzAxOjU6NTo6&url=%2FPure-Sure-Organic-Sun-Flower%2Fdp%2FB00M7113TW%3Fpsc%3D1%26pd_rd_w%3DJ01G0%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3DCDS18GCSBKPBC22FST7D%26pd_rd_wg%3DDcdFN%26pd_rd_r%3Ddda5d710-ecf1-4d7f-bf06-5ae024692697%26pd_rd_i%3DB00M7113TW%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_13_sp_d85_i
"Dhara Filtered Groundnut Oil (0% Trans Fat), 1 L Pouch",₹177.00,4.4,https://www.amazon.in/Dhara-Groundnut-Oil-Pouch-1L/dp/B01N174GH7?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B01N174GH7&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_14_og_dN_i
Saffola Active Refined Cooking oil | Rich in Omeg…,₹155.00,4.4,https://www.amazon.in/Saffola-Refined-Oryzanol-Multi-Source-SoyaBean/dp/B00NYZTUVS?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B00NYZTUVS&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_15_og_dN_i
Tata Simply Better Pure & Unrefined Cold Pressed Gr…,₹313.00,4.5,https://www.amazon.in/Tata-Simply-Better-Cholesterol-Multipurpose/dp/B0C81J4DS4?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B0C81J4DS4&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_16_og_dN_i
Saffola Gold Refined Cooking oil | Power of 3 - Balance o…,₹183.00,4.4,https://www.amazon.in/Saffola-Healthy-Lifestyle-Edible-Pouch/dp/B00L13WLFW?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B00L13WLFW&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_17_og_dN_i
Fortune Rice Bran Health Physically Refined Rice Br…,₹775.00,4.4,https://www.amazon.in/Fortune-Rice-Bran-Health-Oil/dp/B00N2WI082?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B00N2WI082&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_18_og_dN_i
Tata Simply Better Pure & Unrefined Cold Pressed Vir…,₹369.00,4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzM0ODU1NjY3MDQ3MzE1OjE3NTAyNDEwMjk6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjMwMDIwMjIyNjU5OTczMjo2OjY6Og==&url=%2FTata-Simply-Better-Cholesterol-Multipurpose%2Fdp%2FB0CZLKS1VW%3Fpsc%3D1%26pd_rd_w%3DJ01G0%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3DCDS18GCSBKPBC22FST7D%26pd_rd_wg%3DDcdFN%26pd_rd_r%3Ddda5d710-ecf1-4d7f-bf06-5ae024692697%26pd_rd_i%3DB0CZLKS1VW%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_19_sp_d25_i
"Sundrop Superlite Advanced Sunflower Oil, 1L (Pack of…",₹420.00,4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzM0ODU1NjY3MDQ3MzE1OjE3NTAyNDEwMjk6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjMwMDU5NTIwNDE2NTgzMjo3Ojc6Og==&url=%2FSundrop-Superlite-Advanced-Sunflower-Super%2Fdp%2FB075MK6TBV%3Fpsc%3D1%26pd_rd_w%3DJ01G0%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3DCDS18GCSBKPBC22FST7D%26pd_rd_wg%3DDcdFN%26pd_rd_r%3Ddda5d710-ecf1-4d7f-bf06-5ae024692697%26pd_rd_i%3DB075MK6TBV%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_20_sp_d0_i
"Fortune Premium Kachi Ghani Pure Mustard Oil, 4.…",₹970.00,4.4,https://www.amazon.in/Fortune-Kachi-Ghani-Pure-Mustard/dp/B0795V64VS?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B0795V64VS&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_22_og_dN_i
GEMINI REF SUNFLOWER OIL 870g Pouch,₹178.00,4.3,https://www.amazon.in/Gemini-Refined-Sunflower-Oil-Pouch/dp/B07WNJ3QTS?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B07WNJ3QTS&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_23_og_dN_i
Emami Healthy & Tasty Ultra Lite Refined Soyabean Oil…,₹136.00,4.4,https://www.amazon.in/Emami-Healthy-Tasty-Refined-Soyabean/dp/B079H8WTZB?pd_rd_w=J01G0&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=CDS18GCSBKPBC22FST7D&pd_rd_wg=DcdFN&pd_rd_r=dda5d710-ecf1-4d7f-bf06-5ae024692697&pd_rd_i=B079H8WTZB&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_24_og_dN_i
