name,price,delivery_time,product_url
Emami Healthy & Tasty Ultra Lite Refined Soyabean Oil…,₹136.00,4.4,https://www.amazon.in/Emami-Healthy-Tasty-Refined-Soyabean/dp/B079H8WTZB?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B079H8WTZB&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_22_og_dN_i
Saffola Gold Refined Cooking oil | Blended of Rice Bran…,"₹1,078.00",4.4,https://www.amazon.in/Saffola-Gold-Healthy-Lifestyle-Edible/dp/B00R5FEJIW?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B00R5FEJIW&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_23_og_dN_i
Emami Healthy & Tasty Refined Sunflower Oil 825g…,₹150.00,4.4,https://www.amazon.in/Emami-Healthy-Tasty-Refined-Sunflower/dp/B01MZZKFYC?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B01MZZKFYC&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_24_og_dN_i
Parachute Coconut Oil 600 ml - Bottle,₹251.00,4.4,https://www.amazon.in/Parachute-100-Coconut-Bottle-600ml/dp/B07BDNGTYC?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B07BDNGTYC&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_25_og_dN_i
"Sundrop Superlite Advanced Sunflower Oil, 1L (Pack of…",₹420.00,4.5,https://www.amazon.in/Sundrop-Superlite-Advanced-Sunflower-Super/dp/B075MK6TBV?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B075MK6TBV&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_26_og_dN_i
Tata Simply Better Pure and Unrefined Cold Pressed Se…,₹269.00,4.6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTA5Nzg0MDc4MzMwNTAxOjE3NTAwNjQ5NDQ6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjMwMDIwMjIyNjU5OTYzMjo5Ojk6Og==&url=%2FTata-Simply-Better-Cholesterol-Multipurpose%2Fdp%2FB0CZLKFBB1%3Fpsc%3D1%26pd_rd_w%3Dj23wu%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3D0AVWRGVM7NRKPCKJDN75%26pd_rd_wg%3DHLpOV%26pd_rd_r%3Dfb7fbd6f-8d43-47c8-9a89-16f7952ffa6a%26pd_rd_i%3DB0CZLKFBB1%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_27_sp_d15_i
Amazon Brand - Vedaka Cold Pressed Virgin Coconut Oil…,₹575.00,4.3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTA5Nzg0MDc4MzMwNTAxOjE3NTAwNjQ5NDQ6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjMwMDUyOTQxNjIyMzIzMjoxMDoxMDo6&url=%2FAmazon-Brand-Vedaka-Pressed-Coconut%2Fdp%2FB0842CZSR9%3Fpsc%3D1%26pd_rd_w%3Dj23wu%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3D0AVWRGVM7NRKPCKJDN75%26pd_rd_wg%3DHLpOV%26pd_rd_r%3Dfb7fbd6f-8d43-47c8-9a89-16f7952ffa6a%26pd_rd_i%3DB0842CZSR9%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_28_sp_d55_i
Vedaka Cold Pressed Peanut (Groundnut) Oil 1l,₹289.00,4.3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTA5Nzg0MDc4MzMwNTAxOjE3NTAwNjQ5NDQ6c3Bfc3RvcmVmcm9udF9ibGVuZGVkOjMwMDUyOTQxNjIyMzQzMjoxMToxMTo6&url=%2FAmazon-Brand-Vedaka-Pressed-Groundnut%2Fdp%2FB0842D4VTG%3Fpsc%3D1%26pd_rd_w%3Dj23wu%26content-id%3Damzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_p%3D7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06%26pf_rd_r%3D0AVWRGVM7NRKPCKJDN75%26pd_rd_wg%3DHLpOV%26pd_rd_r%3Dfb7fbd6f-8d43-47c8-9a89-16f7952ffa6a%26pd_rd_i%3DB0842D4VTG%26fpw%3Dalm%26almBrandId%3Dctnow%26ref_%3Dpd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_29_sp_d5_i
"Sundrop Superlite Advanced Oil, 3L(Offer Pack)",₹639.00,4.5,https://www.amazon.in/Sundrop-Superlite-Advanced-Sunflower-Oil/dp/B07HCMPG78?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B07HCMPG78&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_30_og_dN_i
Max Care Virgin Coconut Oil (Cold Pressed) 500Ml,₹375.00,4.5,https://www.amazon.in/Max-Care-Pressed-Virgin-Coconut/dp/B00ZX1PO5M?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B00ZX1PO5M&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_rfc_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_31_og_dN_i
"Patanjali Sesame Oil (Gingelly) Pure & Natural,…",₹258.00,4.2,https://www.amazon.in/Patanjali-Sesame-Oil-1L/dp/B07KW82SYK?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B07KW82SYK&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_32_og_dN_i
Amazon Brand - Vedaka 100% Pure Coconut Oil | 1 L,₹305.00,4.3,https://www.amazon.in/Amazon-Brand-Vedaka-100-Coconut/dp/B0BTHTZ1Y1?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B0BTHTZ1Y1&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_33_og_dN_i
"Fortune Soya Health, Refined Soyabean oil, 4.35 Kg Jar (…",₹740.00,4.4,https://www.amazon.in/Fortune-SOYA-Bean-Oil-Refined/dp/B07533D8MB?pd_rd_w=j23wu&content-id=amzn1.sym.7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_p=7ccf15ce-ce2e-4fd8-9bdc-78183a0bdc06&pf_rd_r=0AVWRGVM7NRKPCKJDN75&pd_rd_wg=HLpOV&pd_rd_r=fb7fbd6f-8d43-47c8-9a89-16f7952ffa6a&pd_rd_i=B07533D8MB&fpw=alm&almBrandId=ctnow&ref_=pd_alm_fs_dsk_cp_ai_rzg_hxwGCG_sspa_dk_det_1_34_og_dN_i
